Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 0:00,2022,4,13,0:00,8.9,,3.2,,67,,,M,29,,10,,,M,99.3,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 1:00,2022,4,13,1:00,9.9,,2.7,,61,,,M,16,,8,,,M,99.23,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 2:00,2022,4,13,2:00,9.6,,1.4,,56,,,M,8,,4,,,M,99.2,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 3:00,2022,4,13,3:00,9.9,,-1,,47,,,M,13,,14,,,M,99.09,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 4:00,2022,4,13,4:00,8.6,,1.5,,61,,,M,,M,,M,,M,99.07,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 5:00,2022,4,13,5:00,8.4,,3.1,,69,,,M,6,,9,,,M,98.95,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 6:00,2022,4,13,6:00,9.5,,1.8,,59,,,M,12,,12,,,M,98.82,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 7:00,2022,4,13,7:00,9.8,,2.2,,59,,,M,13,,12,,,M,98.78,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 8:00,2022,4,13,8:00,9.9,,1.6,,56,,,M,13,,14,,,M,98.77,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 9:00,2022,4,13,9:00,9.6,,2.2,,60,,,M,12,,15,,,M,98.7,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 10:00,2022,4,13,10:00,10.5,,3.5,,62,,,M,12,,16,,,M,98.6,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 11:00,2022,4,13,11:00,13.9,,6.5,,60,,,M,17,,14,,,M,98.55,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 12:00,2022,4,13,12:00,15,,6.4,,56,,,M,14,,15,,,M,98.43,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 13:00,2022,4,13,13:00,15.6,,6.9,,56,,,M,18,,20,,,M,98.39,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 14:00,2022,4,13,14:00,17.6,,9.2,,58,,,M,18,,15,,,M,98.33,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 15:00,2022,4,13,15:00,20.1,,13.4,,65,,,M,22,,27,,,M,98.27,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 16:00,2022,4,13,16:00,19.2,,13.3,,68,,,M,22,,22,,,M,98.24,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 17:00,2022,4,13,17:00,16.5,,14,,85,,,M,21,,21,,,M,98.23,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 18:00,2022,4,13,18:00,15.9,,14.5,,91,,,M,17,,12,,,M,98.16,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 19:00,2022,4,13,19:00,15.2,,14.8,,97,,,M,20,,18,,,M,98.23,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 20:00,2022,4,13,20:00,11.7,,11.4,,98,,,M,12,,11,,,M,98.18,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 21:00,2022,4,13,21:00,12,,11.5,,97,,,M,15,,8,,,M,98.17,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 22:00,2022,4,13,22:00,12.1,,11.7,,97,,,M,19,,4,,,M,98.1,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/13/2022 23:00,2022,4,13,23:00,12.1,,11.8,,98,,,M,13,,11,,,M,98.02,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 0:00,2022,4,14,0:00,10.7,,10.5,,98,,,M,14,,15,,,M,98.04,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 1:00,2022,4,14,1:00,9.7,,9.5,,99,,,M,14,,9,,,M,97.97,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 2:00,2022,4,14,2:00,9,,8.9,,99,,,M,16,,12,,,M,97.94,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 3:00,2022,4,14,3:00,8.3,,8.2,,99,,,M,15,,12,,,M,97.81,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 4:00,2022,4,14,4:00,8.5,,8.4,,99,,,M,15,,11,,,M,97.73,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 5:00,2022,4,14,5:00,8.4,,8.3,,99,,,M,19,,11,,,M,97.64,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 6:00,2022,4,14,6:00,8.1,,8,,99,,,M,16,,13,,,M,97.78,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 7:00,2022,4,14,7:00,8.8,,8.7,,99,,,M,16,,8,,,M,97.77,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 8:00,2022,4,14,8:00,11.1,,11,,99,,,M,19,,7,,,M,97.78,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 9:00,2022,4,14,9:00,11.9,,9.4,,85,,,M,29,,27,,,M,97.93,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 10:00,2022,4,14,10:00,9.8,,5.5,,74,,,M,28,,34,,,M,98.19,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 11:00,2022,4,14,11:00,9.4,,3.8,,68,,,M,29,,30,,,M,98.35,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 12:00,2022,4,14,12:00,11.4,,2,,52,,,M,25,,34,,,M,98.49,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 13:00,2022,4,14,13:00,12.1,,-2.8,,35,,,M,27,,41,,,M,98.52,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 14:00,2022,4,14,14:00,13,,-5,,28,,,M,27,,35,,,M,98.58,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 15:00,2022,4,14,15:00,12.6,,-6.6,,26,,,M,28,,47,,,M,98.61,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 16:00,2022,4,14,16:00,12.1,,-6.1,,28,,,M,26,,34,,,M,98.6,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 17:00,2022,4,14,17:00,12.3,,-2.5,,35,,,M,23,,26,,,M,98.59,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 18:00,2022,4,14,18:00,11,,-2.9,,38,,,M,23,,35,,,M,98.67,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 19:00,2022,4,14,19:00,10.5,,-2.8,,39,,,M,26,,28,,,M,98.7,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 20:00,2022,4,14,20:00,9.8,,-2.2,,43,,,M,24,,30,,,M,98.73,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 21:00,2022,4,14,21:00,9.5,,-2.4,,43,,,M,23,,24,,,M,98.76,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 22:00,2022,4,14,22:00,9.3,,-2.5,,43,,,M,27,,30,,,M,98.84,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/14/2022 23:00,2022,4,14,23:00,7.5,,-4.1,,44,,,M,29,,24,,,M,98.9,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 0:00,2022,4,15,0:00,6.5,,-4.3,,46,,,M,23,,4,,,M,98.95,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 1:00,2022,4,15,1:00,6.5,,-5.3,,42,,,M,24,,9,,,M,98.97,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 2:00,2022,4,15,2:00,6.4,,-5.2,,43,,,M,21,,10,,,M,98.94,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 3:00,2022,4,15,3:00,5.8,,-4.7,,47,,,M,20,,13,,,M,98.93,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 4:00,2022,4,15,4:00,5.5,,-4,,51,,,M,21,,22,,,M,98.9,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 5:00,2022,4,15,5:00,5.4,,-1.9,,59,,,M,23,,21,,,M,98.88,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 6:00,2022,4,15,6:00,5.3,,-1.5,,61,,,M,24,,19,,,M,98.91,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 7:00,2022,4,15,7:00,5.8,,-0.5,,64,,,M,21,,22,,,M,98.89,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 8:00,2022,4,15,8:00,8.3,,-1.4,,50,,,M,24,,26,,,M,98.92,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 9:00,2022,4,15,9:00,9.4,,-3.3,,41,,,M,25,,37,,,M,98.84,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 10:00,2022,4,15,10:00,9.9,,-3,,40,,,M,25,,35,,,M,98.82,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 11:00,2022,4,15,11:00,11.5,,-1.7,,40,,,M,23,,40,,,M,98.69,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 12:00,2022,4,15,12:00,13.4,,-2.6,,33,,,M,24,,34,,,M,98.52,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 13:00,2022,4,15,13:00,13.2,,-2.2,,34,,,M,24,,50,,,M,98.46,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 14:00,2022,4,15,14:00,12.1,,1.5,,48,,,M,23,,44,,,M,98.46,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 15:00,2022,4,15,15:00,10.8,,1.4,,52,,,M,24,,41,,,M,98.54,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 16:00,2022,4,15,16:00,8.8,,4.8,,76,,,M,25,,29,,,M,98.53,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 17:00,2022,4,15,17:00,9.2,,4.2,,71,,,M,26,,37,,,M,98.54,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 18:00,2022,4,15,18:00,10.2,,2.6,,59,,,M,26,,37,,,M,98.48,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 19:00,2022,4,15,19:00,9.7,,2.8,,62,,,M,27,,29,,,M,98.55,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 20:00,2022,4,15,20:00,9.3,,2.7,,63,,,M,28,,23,,,M,98.58,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 21:00,2022,4,15,21:00,8.6,,1.1,,59,,,M,28,,32,,,M,98.65,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 22:00,2022,4,15,22:00,7.1,,-1.2,,55,,,M,27,,24,,,M,98.63,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/15/2022 23:00,2022,4,15,23:00,3.9,,-2.3,,64,,,M,33,,30,,,M,98.74,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 0:00,2022,4,16,0:00,2,,-2.6,,72,,,M,32,,19,,,M,98.88,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 1:00,2022,4,16,1:00,1.4,,-2.5,,75,,,M,33,,17,,,M,98.97,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 2:00,2022,4,16,2:00,1.2,,-3,,73,,,M,31,,18,,,M,98.97,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 3:00,2022,4,16,3:00,1,,-4.1,,69,,,M,30,,13,,,M,99,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 4:00,2022,4,16,4:00,0.7,,-4.9,,66,,,M,30,,18,,,M,99.03,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 5:00,2022,4,16,5:00,0.3,,-6.4,,61,,,M,30,,15,,,M,99.05,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 6:00,2022,4,16,6:00,-0.3,,-6.2,,64,,,M,28,,12,,,M,99.09,,,,-4,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 7:00,2022,4,16,7:00,0.8,,-6.8,,57,,,M,28,,12,,,M,99.1,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 8:00,2022,4,16,8:00,1.9,,-7.7,,49,,,M,27,,8,,,M,99.11,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 9:00,2022,4,16,9:00,3.7,,-7.5,,44,,,M,25,,11,,,M,99.05,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 10:00,2022,4,16,10:00,5,,-6.7,,43,,,M,26,,24,,,M,99.03,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 11:00,2022,4,16,11:00,5.9,,-6,,42,,,M,24,,10,,,M,98.98,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 12:00,2022,4,16,12:00,5.9,,-4.6,,47,,,M,29,,22,,,M,98.92,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 13:00,2022,4,16,13:00,6,,-4.6,,46,,,M,26,,8,,,M,98.87,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 14:00,2022,4,16,14:00,6.4,,-5.9,,41,,,M,29,,28,,,M,98.86,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 15:00,2022,4,16,15:00,4.6,,-4.7,,51,,,M,33,,36,,,M,98.89,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 16:00,2022,4,16,16:00,3.5,,-3.7,,59,,,M,31,,30,,,M,98.97,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 17:00,2022,4,16,17:00,3.2,,-4.4,,57,,,M,31,,27,,,M,99.06,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 18:00,2022,4,16,18:00,1.9,,-4.9,,61,,,M,31,,28,,,M,99.16,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 19:00,2022,4,16,19:00,1.1,,-5.6,,61,,,M,32,,23,,,M,99.22,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 20:00,2022,4,16,20:00,0.7,,-6.1,,61,,,M,30,,22,,,M,99.3,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 21:00,2022,4,16,21:00,0.2,,-6,,63,,,M,31,,19,,,M,99.36,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 22:00,2022,4,16,22:00,-0.4,,-5.6,,68,,,M,31,,20,,,M,99.39,,,,-6,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/16/2022 23:00,2022,4,16,23:00,-0.7,,-5.2,,72,,,M,30,,18,,,M,99.43,,,,-6,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 0:00,2022,4,17,0:00,-0.4,,-7.2,,60,,,M,30,,24,,,M,99.44,,,,-6,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 1:00,2022,4,17,1:00,-0.6,,-7.1,,62,,,M,29,,21,,,M,99.47,,,,-6,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 2:00,2022,4,17,2:00,-1,,-5.8,,70,,,M,29,,23,,,M,99.48,,,,-7,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 3:00,2022,4,17,3:00,-1.4,,-4.3,,81,,,M,29,,22,,,M,99.53,,,,-7,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 4:00,2022,4,17,4:00,-1.8,,-3.5,,88,,,M,28,,20,,,M,99.6,,,,-8,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 5:00,2022,4,17,5:00,-2.1,,-4.3,,85,,,M,28,,20,,,M,99.68,,,,-8,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 6:00,2022,4,17,6:00,-1.8,,-5.5,,76,,,M,29,,21,,,M,99.8,,,,-8,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 7:00,2022,4,17,7:00,-1,,-5.4,,72,,,M,30,,28,,,M,99.9,,,,-8,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 8:00,2022,4,17,8:00,-0.1,,-3.8,,76,,,M,32,,31,,,M,100.02,,,,-7,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 9:00,2022,4,17,9:00,1.4,,-3.5,,70,,,M,31,,26,,,M,100.08,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 10:00,2022,4,17,10:00,3.1,,-3.8,,61,,,M,34,,17,,,M,100.15,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 11:00,2022,4,17,11:00,3.7,,-5.4,,52,,,M,33,,21,,,M,100.16,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 12:00,2022,4,17,12:00,5,,-4.8,,49,,,M,31,,26,,,M,100.15,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 13:00,2022,4,17,13:00,5.7,,-6.6,,41,,,M,32,,25,,,M,100.14,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 14:00,2022,4,17,14:00,6.5,,-6.1,,40,,,M,31,,24,,,M,100.14,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 15:00,2022,4,17,15:00,6.5,,-6.4,,39,,,M,29,,12,,,M,100.15,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 16:00,2022,4,17,16:00,6.7,,-7.1,,37,,,M,28,,8,,,M,100.17,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 17:00,2022,4,17,17:00,6.6,,-6.8,,38,,,M,28,,11,,,M,100.22,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 18:00,2022,4,17,18:00,6.3,,-6.5,,40,,,M,30,,19,,,M,100.25,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 19:00,2022,4,17,19:00,5.1,,-5.4,,47,,,M,29,,15,,,M,100.27,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 20:00,2022,4,17,20:00,3.6,,-5.2,,53,,,M,29,,13,,,M,100.3,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 21:00,2022,4,17,21:00,2.5,,-5.2,,57,,,M,32,,7,,,M,100.33,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 22:00,2022,4,17,22:00,1.7,,-5.6,,59,,,M,29,,16,,,M,100.36,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/17/2022 23:00,2022,4,17,23:00,0.7,,-6.5,,58,,,M,30,,9,,,M,100.34,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 0:00,2022,4,18,0:00,0.2,,-6.7,,60,,,M,31,,7,,,M,100.35,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 1:00,2022,4,18,1:00,-0.5,,-6.6,,64,,,M,34,,3,,,M,100.34,,,,-1,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 2:00,2022,4,18,2:00,-1.7,,-5.8,,74,,,M,29,,9,,,M,100.28,,,,-5,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 3:00,2022,4,18,3:00,-1.5,,-6.3,,70,,,M,28,,11,,,M,100.26,,,,-5,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 4:00,2022,4,18,4:00,-2.3,,-6.3,,74,,,M,29,,10,,,M,100.21,,,,-6,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 5:00,2022,4,18,5:00,-1.9,,-6.2,,72,,,M,31,,9,,,M,100.17,,,,-5,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 6:00,2022,4,18,6:00,-0.6,,-6.2,,66,,,M,2,,7,,,M,100.09,,,,-3,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 7:00,2022,4,18,7:00,1.5,,-5.6,,59,,,M,9,,15,,,M,100.06,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 8:00,2022,4,18,8:00,3.4,,-3.2,,62,,,M,13,,23,,,M,99.97,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 9:00,2022,4,18,9:00,4.6,,-2.3,,61,,,M,13,,23,,,M,99.93,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 10:00,2022,4,18,10:00,5.6,,-2.9,,54,,,M,8,,20,,,M,99.69,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 11:00,2022,4,18,11:00,5.9,,-3,,53,,,M,13,,25,,,M,99.66,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 12:00,2022,4,18,12:00,5.8,,-3.8,,50,,,M,12,,30,,,M,99.58,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 13:00,2022,4,18,13:00,6,,-3.9,,49,,,M,12,,21,,,M,99.38,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 14:00,2022,4,18,14:00,6.3,,-3.1,,51,,,M,10,,21,,,M,99.21,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 15:00,2022,4,18,15:00,6.4,,-3.6,,49,,,M,13,,23,,,M,99.1,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 16:00,2022,4,18,16:00,2.7,,1.1,,89,,,M,16,,27,,,M,99.08,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 17:00,2022,4,18,17:00,0.2,,-0.2,,98,,,M,15,,12,,,M,99.11,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 18:00,2022,4,18,18:00,0.1,,-0.1,,98,,,M,17,,13,,,M,99.01,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 19:00,2022,4,18,19:00,0.4,,0,,98,,,M,13,,16,,,M,98.9,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 20:00,2022,4,18,20:00,0.5,,0.1,,97,,,M,12,,16,,,M,98.85,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 21:00,2022,4,18,21:00,0.6,,0.2,,97,,,M,13,,16,,,M,98.78,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/18/2022 22:00,2022,4,18,22:00,1.1,,0.8,,98,,,M,13,,14,,,M,98.67,,,,,,NA
