Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/24/2022 23:00,2022,4,24,23:00,12.3,,5.4,,62,,,M,14,,5,,,M,98.98,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 0:00,2022,4,25,0:00,12.4,,5.1,,61,,,M,10,,10,,,M,99.02,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 1:00,2022,4,25,1:00,12.9,,5,,58,,,M,29,,3,,,M,99.04,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 2:00,2022,4,25,2:00,11.5,,7.7,,77,,,M,28,,13,,,M,98.96,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 3:00,2022,4,25,3:00,11.8,,7.9,,77,,,M,30,,4,,,M,98.92,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 4:00,2022,4,25,4:00,11.7,,8.7,,82,,,M,28,,9,,,M,98.95,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 5:00,2022,4,25,5:00,11.6,,7.6,,77,,,M,17,,8,,,M,99,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 6:00,2022,4,25,6:00,11.2,,7.4,,77,,,M,32,,6,,,M,99.01,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 7:00,2022,4,25,7:00,11.7,,7.7,,77,,,M,30,,8,,,M,98.99,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 8:00,2022,4,25,8:00,13.7,,8.8,,72,,,M,33,,3,,,M,98.99,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 9:00,2022,4,25,9:00,16.1,,10.8,,71,,,M,19,,6,,,M,98.97,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 10:00,2022,4,25,10:00,18.3,,12.6,,69,,,M,20,,6,,,M,99,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 11:00,2022,4,25,11:00,18.5,,10.8,,61,,,M,15,,7,,,M,99.03,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 12:00,2022,4,25,12:00,18.7,,11.7,,63,,,M,2,,7,,,M,99.02,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 13:00,2022,4,25,13:00,17.9,,13.6,,76,,,M,30,,12,,,M,99.03,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 14:00,2022,4,25,14:00,15.8,,13.6,,87,,,M,32,,14,,,M,99,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 15:00,2022,4,25,15:00,14.9,,12.6,,86,,,M,31,,23,,,M,98.91,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 16:00,2022,4,25,16:00,15,,11.9,,82,,,M,32,,25,,,M,98.84,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 17:00,2022,4,25,17:00,12.9,,11.6,,91,,,M,30,,21,,,M,99.07,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 18:00,2022,4,25,18:00,12.2,,11.1,,92,,,M,34,,16,,,M,99.05,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 19:00,2022,4,25,19:00,12,,10.8,,92,,,M,33,,13,,,M,99.08,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 20:00,2022,4,25,20:00,11.4,,9.6,,89,,,M,30,,20,,,M,99.15,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 21:00,2022,4,25,21:00,10.8,,10.2,,96,,,M,23,,4,,,M,99.22,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 22:00,2022,4,25,22:00,10.8,,10.3,,97,,,M,26,,4,,,M,99.22,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/25/2022 23:00,2022,4,25,23:00,11.2,,10.6,,96,,,M,21,,7,,,M,99.24,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 0:00,2022,4,26,0:00,11.2,,10.3,,94,,,M,22,,9,,,M,99.24,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 1:00,2022,4,26,1:00,10.9,,7.1,,77,,,M,27,,26,,,M,99.27,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 2:00,2022,4,26,2:00,9.9,,5.6,,74,,,M,27,,10,,,M,99.28,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 3:00,2022,4,26,3:00,8.8,,4,,72,,,M,26,,11,,,M,99.31,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 4:00,2022,4,26,4:00,7.9,,3.6,,74,,,M,27,,18,,,M,99.37,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 5:00,2022,4,26,5:00,7.2,,3.3,,76,,,M,27,,21,,,M,99.42,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 6:00,2022,4,26,6:00,6.6,,3.6,,81,,,M,28,,7,,,M,99.49,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 7:00,2022,4,26,7:00,7.1,,3.8,,80,,,M,29,,22,,,M,99.53,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 8:00,2022,4,26,8:00,7.3,,3.2,,75,,,M,28,,27,,,M,99.54,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 9:00,2022,4,26,9:00,8.1,,2.2,,66,,,M,28,,25,,,M,99.53,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 10:00,2022,4,26,10:00,8.3,,2.3,,66,,,M,26,,26,,,M,99.55,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 11:00,2022,4,26,11:00,8.7,,2.3,,64,,,M,26,,13,,,M,99.48,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 12:00,2022,4,26,12:00,9,,0.9,,56,,,M,27,,20,,,M,99.46,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 13:00,2022,4,26,13:00,9.6,,1.9,,59,,,M,27,,23,,,M,99.44,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 14:00,2022,4,26,14:00,9.1,,1.1,,57,,,M,28,,26,,,M,99.42,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 15:00,2022,4,26,15:00,9,,1.7,,60,,,M,26,,25,,,M,99.37,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 16:00,2022,4,26,16:00,7.3,,2.7,,72,,,M,29,,29,,,M,99.42,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 17:00,2022,4,26,17:00,6.5,,2.6,,76,,,M,29,,24,,,M,99.42,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 18:00,2022,4,26,18:00,6.7,,2.4,,74,,,M,30,,22,,,M,99.39,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 19:00,2022,4,26,19:00,4.9,,2.6,,85,,,M,32,,20,,,M,99.43,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 20:00,2022,4,26,20:00,2.2,,0.8,,90,,,M,32,,28,,,M,99.49,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 21:00,2022,4,26,21:00,1.6,,-0.8,,84,,,M,32,,28,,,M,99.53,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 22:00,2022,4,26,22:00,1.3,,-0.7,,86,,,M,30,,23,,,M,99.51,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/26/2022 23:00,2022,4,26,23:00,1.4,,-1.3,,82,,,M,30,,21,,,M,99.5,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 0:00,2022,4,27,0:00,1.6,,-2.2,,76,,,M,30,,30,,,M,99.49,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 1:00,2022,4,27,1:00,1.5,,-3.6,,69,,,M,30,,28,,,M,99.48,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 2:00,2022,4,27,2:00,1,,-4.1,,69,,,M,30,,28,,,M,99.46,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 3:00,2022,4,27,3:00,0.7,,-3.4,,74,,,M,30,,25,,,M,99.48,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 4:00,2022,4,27,4:00,0.2,,-5,,68,,,M,31,,28,,,M,99.49,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 5:00,2022,4,27,5:00,0,,-4.7,,71,,,M,29,,25,,,M,99.53,,,,-6,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 6:00,2022,4,27,6:00,0.1,,-5.4,,67,,,M,29,,24,,,M,99.56,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 7:00,2022,4,27,7:00,0.5,,-5.7,,63,,,M,30,,27,,,M,99.57,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 8:00,2022,4,27,8:00,0.7,,-7.3,,55,,,M,29,,39,,,M,99.6,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 9:00,2022,4,27,9:00,1.3,,-6.9,,54,,,M,29,,38,,,M,99.6,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 10:00,2022,4,27,10:00,1.8,,-7,,52,,,M,28,,30,,,M,99.59,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 11:00,2022,4,27,11:00,2.2,,-5.3,,58,,,M,30,,35,,,M,99.59,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 12:00,2022,4,27,12:00,2.8,,-5.1,,56,,,M,31,,36,,,M,99.58,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 13:00,2022,4,27,13:00,2.4,,-4.4,,61,,,M,31,,42,,,M,99.64,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 14:00,2022,4,27,14:00,2.3,,-4.6,,60,,,M,30,,42,,,M,99.67,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 15:00,2022,4,27,15:00,3,,-4.9,,56,,,M,31,,30,,,M,99.69,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 16:00,2022,4,27,16:00,2.3,,-4.5,,61,,,M,31,,34,,,M,99.73,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 17:00,2022,4,27,17:00,1.5,,-5.5,,60,,,M,31,,31,,,M,99.79,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 18:00,2022,4,27,18:00,1.1,,-7.5,,53,,,M,31,,37,,,M,99.83,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 19:00,2022,4,27,19:00,0,,-5.9,,65,,,M,31,,27,,,M,99.85,,,,-6,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 20:00,2022,4,27,20:00,0.2,,-6,,63,,,M,29,,23,,,M,99.87,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 21:00,2022,4,27,21:00,0.7,,-5.4,,64,,,M,29,,18,,,M,99.93,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 22:00,2022,4,27,22:00,1,,-5.4,,62,,,M,30,,25,,,M,99.98,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/27/2022 23:00,2022,4,27,23:00,0.4,,-5,,67,,,M,29,,21,,,M,100.02,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 0:00,2022,4,28,0:00,-0.2,,-4.8,,71,,,M,28,,16,,,M,100.05,,,,-5,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 1:00,2022,4,28,1:00,-0.9,,-4.6,,76,,,M,27,,16,,,M,100.06,,,,-6,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 2:00,2022,4,28,2:00,-0.1,,-4.1,,74,,,M,30,,26,,,M,100.08,,,,-6,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 3:00,2022,4,28,3:00,-0.5,,-4.9,,72,,,M,30,,24,,,M,100.09,,,,-6,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 4:00,2022,4,28,4:00,-1,,-5,,74,,,M,30,,21,,,M,100.09,,,,-7,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 5:00,2022,4,28,5:00,-1.1,,-5.7,,71,,,M,30,,19,,,M,100.11,,,,-6,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 6:00,2022,4,28,6:00,-0.6,,-6.2,,66,,,M,30,,19,,,M,100.18,,,,-6,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 7:00,2022,4,28,7:00,0.7,,-7.6,,54,,,M,31,,23,,,M,100.22,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 8:00,2022,4,28,8:00,2.5,,-8.8,,43,,,M,32,,17,,,M,100.25,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 9:00,2022,4,28,9:00,3.7,,-8.9,,39,,,M,31,,23,,,M,100.24,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 10:00,2022,4,28,10:00,4.6,,-10.5,,33,,,M,31,,25,,,M,100.22,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 11:00,2022,4,28,11:00,6,,-7.6,,37,,,M,31,,30,,,M,100.21,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 12:00,2022,4,28,12:00,7.1,,-7.6,,34,,,M,31,,25,,,M,100.19,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 13:00,2022,4,28,13:00,8.1,,-6.9,,34,,,M,31,,28,,,M,100.14,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 14:00,2022,4,28,14:00,8.5,,-6.3,,35,,,M,31,,26,,,M,100.08,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 15:00,2022,4,28,15:00,8.6,,-6.6,,33,,,M,31,,30,,,M,100.04,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 16:00,2022,4,28,16:00,8.6,,-5.6,,36,,,M,31,,22,,,M,99.99,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 17:00,2022,4,28,17:00,8,,-7.5,,33,,,M,32,,26,,,M,100,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 18:00,2022,4,28,18:00,7.1,,-8,,33,,,M,31,,25,,,M,99.99,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 19:00,2022,4,28,19:00,5.4,,-8.4,,36,,,M,31,,29,,,M,100.01,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 20:00,2022,4,28,20:00,3.6,,-8.5,,41,,,M,30,,22,,,M,100.05,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 21:00,2022,4,28,21:00,2.6,,-9.7,,40,,,M,31,,23,,,M,100.07,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 22:00,2022,4,28,22:00,2,,-9.4,,43,,,M,31,,16,,,M,100.09,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/28/2022 23:00,2022,4,28,23:00,1.5,,-9.3,,45,,,M,31,,18,,,M,100.11,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 0:00,2022,4,29,0:00,1.2,,-9.2,,46,,,M,30,,17,,,M,100.14,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 1:00,2022,4,29,1:00,0.9,,-9.7,,45,,,M,31,,15,,,M,100.14,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 2:00,2022,4,29,2:00,0.7,,-8.9,,49,,,M,30,,19,,,M,100.15,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 3:00,2022,4,29,3:00,-0.2,,-7.8,,56,,,M,30,,17,,,M,100.15,,,,-5,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 4:00,2022,4,29,4:00,-0.7,,-6.9,,63,,,M,30,,18,,,M,100.17,,,,-6,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 5:00,2022,4,29,5:00,-0.3,,-6.8,,62,,,M,30,,17,,,M,100.22,,,,-5,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 6:00,2022,4,29,6:00,0.5,,-5.8,,63,,,M,30,,17,,,M,100.27,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 7:00,2022,4,29,7:00,3.4,,-5.6,,52,,,M,32,,16,,,M,100.32,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 8:00,2022,4,29,8:00,5.4,,-5.1,,47,,,M,32,,17,,,M,100.32,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 9:00,2022,4,29,9:00,7.6,,-6,,38,,,M,2,,10,,,M,100.29,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 10:00,2022,4,29,10:00,9,,-5.8,,34,,,M,6,,10,,,M,100.23,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 11:00,2022,4,29,11:00,9.7,,-6.5,,31,,,M,32,,4,,,M,100.18,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 12:00,2022,4,29,12:00,11.1,,-7.6,,26,,,M,22,,4,,,M,100.11,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 13:00,2022,4,29,13:00,12,,-6.5,,27,,,M,33,,21,,,M,100.06,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 14:00,2022,4,29,14:00,12.1,,-8.3,,23,,,M,29,,17,,,M,99.99,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 15:00,2022,4,29,15:00,13.4,,-7,,24,,,M,29,,26,,,M,99.95,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 16:00,2022,4,29,16:00,13.8,,-7.5,,22,,,M,36,,13,,,M,99.91,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 17:00,2022,4,29,17:00,14.2,,-4.5,,27,,,M,30,,24,,,M,99.9,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 18:00,2022,4,29,18:00,13.4,,-4.8,,28,,,M,31,,19,,,M,99.88,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 19:00,2022,4,29,19:00,11.6,,-4.3,,33,,,M,34,,17,,,M,99.85,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 20:00,2022,4,29,20:00,9.4,,-4.2,,38,,,M,32,,15,,,M,99.92,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 21:00,2022,4,29,21:00,7.7,,-3.8,,44,,,M,30,,17,,,M,99.97,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 22:00,2022,4,29,22:00,6.8,,-5.5,,41,,,M,30,,16,,,M,99.99,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/29/2022 23:00,2022,4,29,23:00,5.8,,-5.8,,43,,,M,30,,18,,,M,99.98,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 0:00,2022,4,30,0:00,5.3,,-6.2,,43,,,M,32,,17,,,M,99.98,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 1:00,2022,4,30,1:00,5,,-6.1,,44,,,M,31,,13,,,M,99.97,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 2:00,2022,4,30,2:00,3.8,,-6,,49,,,M,30,,13,,,M,99.95,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 3:00,2022,4,30,3:00,3.5,,-5.7,,51,,,M,29,,9,,,M,99.97,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 4:00,2022,4,30,4:00,3.1,,-5.4,,54,,,M,32,,12,,,M,99.97,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 5:00,2022,4,30,5:00,2.5,,-5.8,,54,,,M,30,,11,,,M,100,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 6:00,2022,4,30,6:00,3.3,,-5.6,,52,,,M,31,,10,,,M,100.04,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 7:00,2022,4,30,7:00,7.4,,-6.2,,37,,,M,36,,4,,,M,100.09,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 8:00,2022,4,30,8:00,9.8,,-7,,30,,,M,5,,9,,,M,100.08,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 9:00,2022,4,30,9:00,11.2,,-6.5,,28,,,M,15,,8,,,M,100.05,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 10:00,2022,4,30,10:00,12.6,,-6.8,,25,,,M,6,,7,,,M,100.02,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 11:00,2022,4,30,11:00,13,,-7.4,,23,,,M,12,,8,,,M,99.98,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 12:00,2022,4,30,12:00,14,,-8.1,,21,,,M,18,,10,,,M,99.91,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 13:00,2022,4,30,13:00,13.7,,-7,,23,,,M,11,,12,,,M,99.86,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 14:00,2022,4,30,14:00,14.2,,-5,,26,,,M,22,,18,,,M,99.8,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 15:00,2022,4,30,15:00,14.3,,-4.5,,27,,,M,22,,18,,,M,99.73,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 16:00,2022,4,30,16:00,14.1,,-6.5,,23,,,M,16,,8,,,M,99.66,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 17:00,2022,4,30,17:00,13.4,,-6.2,,25,,,M,18,,10,,,M,99.67,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 18:00,2022,4,30,18:00,12,,-7.4,,25,,,M,22,,16,,,M,99.69,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 19:00,2022,4,30,19:00,11.2,,-7.2,,27,,,M,18,,8,,,M,99.68,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 20:00,2022,4,30,20:00,10.7,,-8.3,,26,,,M,18,,7,,,M,99.64,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 21:00,2022,4,30,21:00,8.5,,-5.9,,36,,,M,33,,4,,,M,99.64,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 22:00,2022,4,30,22:00,7.4,,-5.9,,38,,,M,3,,3,,,M,99.58,,,,,,NA
-79.37,43.86,TORONTO BUTTONVILLE A,6158409,4/30/2022 23:00,2022,4,30,23:00,6.9,,-6.7,,37,,,M,1,,4,,,M,99.6,,,,,,NA
